regionCode, title, population, 2021-01-04, 2021-01-11, 2021-01-18, 2021-01-25, 2021-02-01, 2021-02-08, 2021-02-15, 2021-02-22, 2021-03-01, 2021-03-08, 2021-03-15, 2021-03-22, 2021-03-29, 2021-04-05, 2021-04-12, 2021-04-19, 2021-04-26, 2021-05-03, 2021-05-10, 2021-05-17, 2021-05-24, 2021-05-31, 2021-06-07, 2021-06-14, 2021-06-21, 2021-06-28, 2021-07-05, 2021-07-12, 2021-07-19, 2021-07-26, 2021-08-02, 2021-08-09, 2021-08-16, 2021-08-23, 2021-08-30, 2021-09-06, 2021-09-13, 2021-09-20, 2021-09-27, 2021-10-04, 2021-10-11, 2021-10-18, 2021-10-25, 2021-11-01, 2021-11-08, 2021-11-15, 2021-11-22, 2021-11-29, 2021-12-06, 2021-12-13, 2021-12-20, 2021-12-27, 2022-01-03, 2022-01-10, 2022-01-17, 2022-01-24, 2022-01-31
WK194029, Wijk 29 Oudega, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 10, 11, 13, 15, 21, 24, 30, 33, 40, 41, 50, 54, 57, 60, 62, 64, 65, 66, 66, 66, 67, 67, 67, 68, 69, 70, 70, 70, 71, 71, 72, 72, 73, 73, 73, 73, 74, 74, 74, 74
WK024307, Wijk 07 Stationsomgeving, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 7, 11, 11, 17, 22, 26, 34, 39, 41, 44, 45, 49, 54, 57, 59, 64, 65, 67, 68, 68, 68, 68, 68, 69, 69, 69, 70, 70, 70, 71, 71, 71, 71, 72, 72, 72, 72, 72, 72, 72, 72
WK196123, Vianen buitengebied, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 11, 12, 15, 19, 23, 31, 33, 36, 38, 45, 51, 53, 58, 64, 65, 67, 68, 68, 68, 69, 69, 70, 70, 70, 70, 70, 70, 71, 71, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72
WK038803, Enkhuizen Zuid, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 10, 11, 16, 18, 22, 28, 31, 38, 42, 44, 50, 52, 54, 58, 59, 60, 60, 62, 63, 63, 63, 64, 65, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66
WK085564, Buitengebied Tilburg Noord-Oost, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 10, 16, 22, 27, 33, 38, 41, 46, 52, 58, 61, 64, 66, 68, 71, 71, 71, 71, 73, 74, 74, 74, 74, 76, 76, 76, 76, 76, 76, 76, 76, 77, 78, 78, 78, 78, 78, 78
WK170825, De Pol, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 14, 17, 22, 31, 40, 44, 48, 52, 54, 55, 58, 60, 61, 61, 61, 62, 63, 63, 63, 63, 63, 63, 63, 63, 63, 64, 64, 64, 65, 65, 65, 65, 65, 66, 66, 66
WK045175, Wijk 75 Bedrijventerrein, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 8, 9, 10, 14, 18, 22, 28, 38, 47, 50, 55, 61, 63, 69, 74, 76, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 82, 82, 82, 82, 82, 82, 83, 83, 83, 83, 83, 83
WK194947, Spannum, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 9, 10, 11, 15, 18, 24, 25, 32, 41, 52, 57, 62, 66, 67, 68, 73, 77, 78, 78, 79, 79, 79, 79, 79, 80, 80, 80, 80, 81, 81, 81, 81, 81, 83, 83, 83, 83, 83, 83, 84, 84
WK170117, Wijk 17 Boschoord, 228, 0, 0, 0, 0, 0, 0, 0, 0, 62, 62, 63, 63, 63, 67, 67, 68, 69, 70, 72, 73, 74, 75, 77, 77, 77, 77, 77, 77, 77, 77, 77, 79, 79, 79, 79, 79, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81
WK194047, Wijk 47 Terkaple, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 8, 14, 18, 23, 27, 32, 41, 45, 53, 54, 57, 59, 61, 64, 65, 65, 65, 67, 67, 67, 67, 67, 67, 67, 67, 68, 68, 68, 68, 68, 68, 68, 69, 69, 69, 69, 69, 69
WK067714, Kuitaart, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 7, 10, 13, 14, 19, 20, 26, 31, 37, 39, 43, 50, 55, 62, 67, 72, 72, 72, 73, 73, 73, 73, 74, 75, 75, 76, 76, 76, 77, 77, 77, 78, 78, 78, 78, 78, 79, 79, 79, 79, 79
WK082610, Wijk 10 Buitengebied Oosterhout, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 16, 18, 22, 26, 29, 33, 38, 41, 48, 51, 54, 60, 62, 63, 64, 64, 64, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 68, 68, 68, 68, 68, 68, 68, 68
WK195009, Wijk 09 de Maten, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 10, 11, 15, 17, 19, 21, 31, 34, 43, 47, 51, 57, 61, 62, 64, 64, 64, 64, 64, 64, 64, 65, 65, 66, 66, 66, 67, 69, 70, 70, 71, 71, 71, 72, 72, 72, 73, 74
WK194010, Wijk 10 Echten, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 10, 13, 18, 21, 23, 26, 44, 46, 51, 55, 59, 63, 67, 68, 70, 71, 74, 75, 75, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 77, 77, 78, 78, 78, 78, 78, 78, 78
WK034008, Wijk 08 Uiterwaarden Rhenen, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 12, 17, 18, 25, 27, 31, 34, 40, 49, 51, 55, 59, 61, 63, 65, 66, 69, 70, 70, 71, 71, 71, 71, 71, 72, 72, 72, 73, 74, 74, 74, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75
WK168012, Wijk 12 Eexterveenschekanaal, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 14, 19, 20, 28, 31, 36, 43, 48, 51, 53, 55, 59, 60, 61, 61, 61, 62, 62, 62, 62, 63, 64, 64, 64, 64, 64, 64, 64, 65, 65, 66, 66, 66, 66, 66, 66, 66
WK170803, Kalenberg, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 13, 17, 21, 27, 34, 40, 52, 57, 60, 65, 68, 73, 75, 77, 77, 77, 78, 79, 79, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81
WK015804, Wijk 04 Rietmolen, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 8, 8, 9, 10, 10, 13, 16, 22, 24, 31, 34, 40, 43, 50, 51, 58, 61, 64, 65, 67, 67, 69, 71, 72, 72, 73, 73, 73, 74, 75, 76, 76, 76, 76, 77, 77, 77, 77, 77, 77, 77, 77, 77
WK078513, Wijk 13 Bedrijventerrein Tijvoort, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 18, 24, 28, 37, 39, 41, 48, 51, 51, 56, 60, 60, 61, 62, 62, 64, 65, 65, 65, 66, 66, 66, 66, 67, 67, 67, 67, 68, 68, 68, 69, 69, 69, 69, 69, 69
WK064207, Wijk 07 Verspreide bebouwing, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 10, 13, 15, 21, 27, 31, 32, 35, 41, 44, 48, 49, 51, 53, 53, 53, 53, 53, 53, 53, 53, 53, 54, 54, 54, 55, 55, 55, 56, 56, 57, 57, 57, 57, 58, 58, 58
WK194035, Wijk 35 Rohel, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 18, 20, 21, 36, 37, 42, 48, 52, 52, 57, 60, 62, 64, 64, 66, 67, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 69, 69, 70, 70, 70
WK078523, Wijk 23 Verspriede huizen Riel, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 8, 8, 15, 16, 24, 28, 32, 36, 42, 42, 46, 52, 57, 62, 66, 72, 74, 76, 78, 78, 78, 80, 80, 80, 80, 80, 80, 81, 81, 81, 82, 83, 83, 84, 84, 84, 84, 84, 84, 84, 84
WK194930, Hitzum, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 11, 13, 17, 24, 29, 32, 38, 40, 49, 56, 59, 60, 63, 65, 66, 66, 67, 67, 67, 68, 68, 68, 68, 68, 69, 69, 70, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71
WK173115, Wijk 15 Orvelte, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 9, 11, 12, 16, 19, 23, 29, 37, 43, 47, 53, 60, 64, 67, 69, 73, 74, 74, 74, 74, 74, 75, 75, 75, 75, 75, 75, 75, 76, 76, 76, 76, 76, 77, 77, 77, 77, 77, 77, 77, 77
WK196117, Oosterwijk, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 12, 15, 20, 23, 28, 30, 38, 42, 46, 52, 56, 60, 66, 67, 67, 68, 68, 69, 69, 69, 70, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72
WK194006, Wijk 06 Broek, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 8, 10, 10, 12, 12, 12, 18, 24, 30, 34, 38, 43, 47, 56, 56, 60, 62, 64, 66, 71, 72, 72, 74, 74, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 76, 78, 78, 78, 78, 78, 78, 78, 79, 79
WK053104, Wijk 04 Sandelingen-Ambacht, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 9, 9, 10, 10, 13, 17, 24, 25, 28, 34, 39, 45, 49, 52, 58, 59, 62, 62, 63, 63, 63, 64, 64, 64, 64, 64, 65, 65, 65, 65, 65, 65, 65, 66, 66, 66, 66, 66, 66, 66, 66
WK173503, Wijk 03 Verspreide huizen Kerspel en omgeving, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 7, 8, 8, 13, 23, 29, 29, 39, 41, 47, 49, 55, 58, 65, 69, 74, 74, 75, 75, 76, 77, 77, 77, 77, 77, 78, 78, 78, 78, 78, 78, 78, 79, 80, 80, 81, 81, 81, 81, 81, 81
WK017506, Giethmen, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 10, 16, 19, 23, 28, 39, 43, 49, 54, 56, 59, 64, 65, 66, 66, 66, 66, 67, 68, 68, 68, 68, 68, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69
WK098404, Vredepeel, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 10, 12, 16, 20, 22, 25, 28, 34, 39, 45, 54, 60, 69, 72, 74, 77, 77, 77, 77, 78, 78, 79, 79, 79, 79, 79, 79, 79, 80, 80, 80, 81, 81, 81, 81, 81, 81, 81, 81
WK171404, Wijk 04 Sint Kruis, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 7, 13, 14, 15, 21, 29, 35, 41, 47, 51, 54, 59, 62, 66, 73, 77, 79, 80, 81, 81, 81, 81, 81, 82, 82, 82, 82, 83, 84, 84, 84, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85
WK066406, Wijk 06 Eindewege, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 7, 7, 8, 8, 14, 16, 21, 25, 29, 34, 39, 42, 45, 53, 58, 61, 64, 69, 71, 73, 74, 74, 74, 74, 75, 75, 75, 75, 75, 75, 75, 75, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77
WK071512, Buitengebied Philippine, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 19, 22, 29, 35, 39, 41, 43, 46, 53, 55, 59, 62, 63, 64, 65, 65, 66, 66, 66, 67, 67, 68, 68, 68, 68, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69
WK077702, Midden landelijk gebied, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 9, 9, 10, 10, 11, 12, 17, 24, 32, 35, 38, 41, 45, 54, 59, 65, 66, 72, 76, 77, 78, 80, 80, 80, 80, 80, 80, 81, 81, 81, 82, 82, 82, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83
WK082405, Omgeving Vinkenberg / Heuvelstraat, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 7, 7, 7, 9, 10, 12, 13, 15, 22, 29, 31, 35, 44, 48, 53, 57, 65, 71, 77, 81, 84, 85, 86, 86, 86, 88, 88, 88, 88, 88, 89, 90, 90, 90, 90, 90, 92, 92, 93, 93, 93, 93, 93, 93, 93
WK197914, Buitengebied Noord-Appingedam, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 9, 14, 17, 21, 24, 29, 32, 44, 49, 57, 59, 63, 66, 67, 71, 73, 75, 75, 75, 75, 75, 76, 76, 78, 78, 78, 78, 79, 79, 79, 79, 79, 79, 79, 80, 80, 80, 80, 80
WK169605, Wijk 05 Breukeleveen, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 10, 11, 20, 24, 31, 33, 36, 43, 48, 53, 58, 60, 63, 65, 67, 68, 69, 71, 72, 72, 72, 72, 72, 72, 73, 75, 75, 75, 76, 76, 76, 77, 77, 77, 77, 77, 77, 77, 77, 77
WK098405, Smakt, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 14, 15, 16, 18, 18, 21, 25, 27, 30, 35, 40, 43, 48, 51, 53, 58, 63, 66, 71, 72, 72, 72, 73, 73, 73, 74, 74, 74, 75, 75, 75, 75, 75, 76, 76, 76, 78, 78, 78, 78, 79, 79, 80, 80, 80
WK017307, Wijk 07 Hanzepoort, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 8, 8, 9, 13, 14, 17, 21, 25, 34, 42, 48, 50, 54, 59, 62, 63, 70, 73, 74, 75, 75, 76, 77, 77, 78, 78, 79, 79, 79, 79, 79, 79, 81, 81, 81, 81, 82, 82, 82, 83, 83, 83
WK017308, Wijk 08 Eekte-Hazewinkel, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 8, 8, 9, 13, 14, 17, 21, 25, 34, 42, 48, 50, 54, 59, 62, 63, 70, 73, 74, 75, 75, 76, 77, 77, 78, 78, 79, 79, 79, 79, 79, 79, 81, 81, 81, 81, 82, 82, 82, 83, 83, 83
WK173412, Buitengebied Zetten, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 11, 19, 24, 28, 31, 34, 39, 47, 51, 55, 58, 61, 65, 66, 71, 72, 72, 73, 73, 74, 75, 75, 76, 76, 76, 76, 77, 77, 77, 77, 77, 77, 78, 78, 78, 79, 79
WK048205, Wijk 05 Bedrijventerrein, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 12, 15, 17, 25, 30, 35, 38, 41, 42, 46, 49, 51, 51, 52, 53, 53, 53, 54, 54, 55, 55, 56, 56, 56, 56, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57
WK048206, Wijk 06 Landelijk gebied, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 12, 15, 17, 25, 30, 35, 38, 41, 42, 46, 49, 51, 51, 52, 53, 53, 53, 54, 54, 55, 55, 56, 56, 56, 56, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57
WK048930, Wijk 30 Buitengebied Noord, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 15, 18, 24, 31, 34, 37, 43, 51, 52, 55, 59, 60, 60, 60, 60, 63, 63, 64, 64, 64, 64, 64, 64, 65, 65, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66
WK193017, Buitengebied, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 8, 9, 18, 21, 24, 26, 28, 30, 34, 38, 38, 39, 41, 41, 41, 43, 43, 43, 45, 46, 46, 47, 47, 47, 48, 49, 49, 49, 49, 49, 50, 50, 50, 50, 50, 50, 50, 50
WK173507, Wijk 07 Overig Delden, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 11, 13, 14, 17, 23, 26, 27, 31, 34, 41, 41, 46, 53, 58, 59, 64, 65, 66, 66, 67, 67, 67, 67, 68, 69, 70, 70, 70, 70, 71, 71, 71, 72, 73, 75, 75, 75, 75, 75, 75, 75
WK077721, Zuid bedrijventerrein West, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 19, 21, 25, 33, 35, 39, 49, 57, 62, 70, 74, 77, 79, 79, 79, 79, 79, 80, 80, 80, 80, 81, 81, 81, 82, 82, 82, 83, 83, 83, 83, 83, 83, 83, 83, 83
WK170824, Witte Paarden, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 18, 25, 29, 39, 47, 52, 58, 64, 65, 66, 66, 68, 69, 69, 69, 71, 71, 71, 72, 72, 73, 73, 73, 73, 73, 73, 73, 74, 76, 76, 76, 76, 76, 76, 76, 76
WK079708, Wijk 08 Heesbeen, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 11, 11, 16, 17, 21, 23, 27, 30, 32, 39, 43, 49, 51, 56, 57, 61, 62, 62, 64, 64, 64, 64, 65, 65, 65, 65, 65, 65, 65, 65, 66, 66, 66, 66, 67, 67, 67, 67, 67, 67
WK053201, Stede Broec Buitengebied, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 14, 18, 21, 28, 29, 38, 42, 44, 48, 51, 52, 52, 53, 53, 53, 54, 55, 55, 55, 55, 56, 58, 58, 58, 59, 59, 60, 60, 60, 60, 60, 60, 60, 60, 60
WK071530, Buitengebied Zuiddorpe, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9, 11, 16, 16, 24, 27, 33, 39, 48, 48, 52, 56, 63, 69, 73, 79, 82, 82, 82, 83, 84, 84, 84, 84, 85, 85, 85, 85, 86, 86, 87, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88
WK085546, Bosscheweg, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 10, 10, 10, 13, 21, 23, 30, 33, 37, 42, 48, 52, 60, 67, 69, 71, 75, 75, 76, 78, 78, 78, 78, 78, 79, 79, 79, 80, 80, 80, 80, 80, 80, 80, 80, 80, 81, 81, 81, 81, 81, 81
WK194952, Wier, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 13, 22, 24, 27, 32, 42, 53, 59, 63, 64, 66, 66, 66, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 68, 68, 68, 69, 69, 70, 71, 71, 71, 71, 71, 71, 71
WK074301, Asten industrie noord, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 12, 17, 21, 23, 26, 28, 33, 38, 40, 45, 52, 56, 59, 59, 59, 59, 59, 59, 60, 61, 61, 61, 61, 61, 61, 63, 64, 65, 66, 66, 67, 68, 68, 69, 69, 69, 69, 69
WK068749, Verspreide huizen Nieuw- en Sint Joosland, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 16, 18, 21, 25, 28, 30, 33, 37, 48, 53, 59, 62, 66, 69, 70, 70, 70, 70, 70, 70, 71, 72, 72, 72, 72, 72, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74
WK016010, Den Velde, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 8, 8, 8, 8, 11, 12, 13, 14, 16, 21, 23, 26, 38, 44, 46, 55, 58, 61, 64, 65, 66, 67, 68, 68, 68, 69, 69, 69, 69, 70, 72, 72, 72, 72, 73, 74, 75, 75, 75, 75, 75, 75, 75, 75
WK191113, Haringhuizen, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 8, 8, 8, 10, 15, 19, 25, 25, 30, 40, 53, 53, 58, 64, 66, 66, 67, 68, 70, 70, 70, 72, 73, 73, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 75, 75, 75, 75, 75
WK017503, Beerze, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 9, 13, 16, 19, 26, 33, 37, 41, 43, 50, 53, 64, 67, 69, 71, 78, 78, 81, 82, 83, 85, 85, 85, 85, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 87, 87, 87
WK051835, Wijk 35 Zuiderpark, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 11, 12, 12, 15, 17, 20, 28, 34, 38, 46, 53, 57, 60, 61, 65, 67, 71, 73, 73, 74, 74, 74, 76, 76, 76, 76, 77, 77, 77, 77, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78
WK194036, Wijk 36 Rotstergaast, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 8, 8, 10, 13, 17, 21, 26, 29, 31, 42, 43, 49, 57, 59, 62, 67, 70, 71, 71, 71, 71, 71, 71, 73, 73, 73, 73, 73, 74, 74, 74, 74, 74, 75, 75, 75, 75, 75, 75, 76, 76
WK016018, Loozen, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 12, 18, 25, 30, 33, 35, 35, 41, 46, 53, 57, 61, 66, 74, 75, 76, 76, 76, 76, 76, 76, 76, 77, 77, 77, 77, 77, 78, 78, 78, 79, 79, 79, 79, 79, 79, 79, 79, 79
WK061004, Wijk 04 Sliedrecht-Noord, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 12, 17, 22, 23, 28, 34, 39, 46, 48, 51, 52, 54, 56, 56, 56, 56, 57, 59, 59, 59, 59, 60, 60, 60, 60, 60, 60, 62, 62, 63, 63, 64, 64, 64, 65, 66, 66
WK189605, Wijk 05 Mastenbroek, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 13, 17, 21, 27, 30, 32, 34, 36, 40, 43, 47, 49, 50, 50, 51, 51, 51, 51, 53, 53, 54, 54, 54, 57, 57, 58, 61, 61, 61, 61, 61, 61, 61, 61, 61
WK170006, Buitengebied Vriezenveen Zuid, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 11, 15, 20, 21, 23, 27, 32, 33, 34, 36, 40, 42, 50, 52, 53, 54, 54, 54, 55, 55, 55, 55, 55, 55, 56, 56, 57, 58, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60
WK170834, Wetering, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 7, 10, 17, 21, 24, 32, 39, 43, 49, 62, 67, 70, 73, 74, 76, 77, 77, 79, 80, 80, 80, 81, 81, 81, 81, 81, 81, 81, 81, 81, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82
WK036350, IJburg Oost, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 10, 15, 17, 19, 29, 39, 47, 54, 60, 65, 66, 69, 71, 72, 73, 73, 75, 75, 75, 75, 75, 75, 75, 75, 75, 76, 76, 79, 79, 79, 79, 79, 80, 80
WK010912, Wijk 12 Nieuwe Krim, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 8, 13, 15, 17, 21, 26, 28, 29, 37, 43, 46, 48, 52, 52, 55, 55, 55, 56, 56, 57, 57, 57, 57, 57, 57, 57, 58, 58, 59, 59, 59, 60, 60, 60, 60, 60, 60, 60
WK038509, Wijk 09 Hobrede, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 13, 15, 22, 24, 31, 35, 38, 44, 53, 58, 63, 65, 68, 73, 73, 74, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 77, 77, 77, 77, 77, 77
WK015806, Wijk 06 Beckum, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 12, 15, 17, 19, 25, 29, 34, 36, 39, 43, 48, 51, 52, 52, 55, 55, 55, 56, 56, 57, 58, 59, 59, 60, 60, 62, 62, 62, 62, 62, 63, 63, 64, 64, 64, 64, 64, 65
WK042004, Lambertschaag, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 7, 13, 20, 25, 27, 30, 32, 52, 54, 60, 67, 69, 72, 75, 75, 75, 75, 75, 75, 75, 76, 77, 77, 77, 77, 77, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78
